State,County,Day,Month,Year,Date,HPAI Strain,Order,Bird Species,WOAH Classification,Sampling,Sampling Method,Submitting Agency
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NPS/USGS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CO Parks & Wildlife
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CO Parks & Wildlife
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,FL FWCC
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Iowa,Guthrie,25,10,2022,25/10/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,ID Fish and Game
Texas,Chambers,3,11,2022,03/11/2022,EA H5N1,Charadriiformes,Forster's tern,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Maine,York,15,11,2022,15/11/2022,EA H5N1,Charadriiformes,Great black-backed gull,Wild bird,Morbidity/Mortality,Morbidity/Mortality,GA DNR/SCWDS
Maine,York,15,11,2022,15/11/2022,EA H5N1,Charadriiformes,Great black-backed gull,Wild bird,Morbidity/Mortality,Morbidity/Mortality,GA DNR/SCWDS
Maine,York,15,11,2022,15/11/2022,EA H5N1,Charadriiformes,Great black-backed gull,Wild bird,Morbidity/Mortality,Morbidity/Mortality,GA DNR/SCWDS
Maine,York,15,11,2022,15/11/2022,EA H5N1,Charadriiformes,Herring gull,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Maine,York,15,11,2022,15/11/2022,EA H5N1,Charadriiformes,Herring gull,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Oregon,Lincoln,28,11,2022,28/11/2022,EA H5N1,Charadriiformes,Snowy plover,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MO Dept of Conservation
Alaska,Sitka,17,11,2022,17/11/2022,EA H5N1,Charadriiformes,Thayer's gull,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NE GPC
California,San Francisco,25,11,2022,25/11/2022,EA H5N1,Charadriiformes,Western gull,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Colorado,Boulder,1,11,2022,01/11/2022,EA H5N1,Anseriformes,Canada goose,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Colorado,Boulder,9,11,2022,09/11/2022,EA H5N1,Anseriformes,Canada goose,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
California,Fresno,9,11,2022,09/11/2022,EA H5N1,Anseriformes,Canada goose,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,KS DWP/SCWDS
Massachusetts,Essex,15,11,2022,15/11/2022,EA H5N1,Anseriformes,Canada goose,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Massachusetts,Worcester,15,11,2022,15/11/2022,EA H5N1,Anseriformes,Canada goose,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,OR DFW
Illinois,Champaign,1,11,2022,01/11/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
California,Contra Costa,8,11,2022,08/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,OR DFW
Florida,St. Johns,9,11,2022,09/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Illinois,Vermilion,10,11,2022,10/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Colorado,Larimer,10,11,2022,10/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Idaho,Ada,8,11,2022,08/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
California,Los Angeles,4,11,2022,04/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
California,Los Angeles,8,11,2022,08/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
California,Los Angeles,9,11,2022,09/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Illinois,Champaign,1,11,2022,01/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Colorado,Denver,21,11,2022,21/11/2022,EA H5N1,Phoenicopteriformes,Chilean flamingo,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,USFWS/SCWDS
New York,Nassau,1,11,2022,01/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MI DNR
New York,Saratoga,3,11,2022,03/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MI DNR
New York,Saratoga,9,11,2022,09/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MI DNR
New York,Livingston,15,11,2022,15/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MI DNR
New York,Monroe,15,11,2022,15/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MI DNR
New York,Monroe,16,11,2022,16/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MI DNR
Utah,Davis,14,11,2022,14/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MO Dept of Conservation
Utah,Davis,14,11,2022,14/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MO Dept of Conservation
Utah,Weber,14,11,2022,14/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MO Dept of Conservation
Utah,Weber,14,11,2022,14/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MO Dept of Conservation
Utah,Weber,14,11,2022,14/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MO Dept of Conservation
Utah,Davis,14,11,2022,14/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MO Dept of Conservation
Washington,Snohomish,8,11,2022,08/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NY DEC
Wyoming,Fremont,15,11,2022,15/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,PA Game Commission
Rhode Island,Washington,25,11,2022,25/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Washington,Snohomish,17,11,2022,17/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NY DEC
Oregon,Coos,21,11,2022,21/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Washington,Clallam,21,11,2022,21/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NC WRC/SCWDS
North Carolina,Haywood,17,11,2022,17/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MI DNR
North Carolina,Onslow,17,11,2022,17/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MI DNR
Kansas,Montgomery,17,11,2022,17/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MN DNR
California,Riverside,25,11,2022,25/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
California,Kern,25,11,2022,25/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Indiana,Floyd,25,11,2022,25/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,IA DNR
Oregon,Benton,28,11,2022,28/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
South Dakota,Stanley,25,11,2022,25/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
South Dakota,Stanley,25,11,2022,25/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
California,San Bernardino,8,11,2022,08/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
California,San Bernardino,9,11,2022,09/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Missouri,Jackson,28,11,2022,28/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Arizona,Maricopa,15,11,2022,15/11/2022,EA H5N1,Passeriformes,Common grackle,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Alaska,Sitka,25,11,2022,25/11/2022,EA H5N1,Passeriformes,Common raven,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NY DEC
Alaska,Sitka,25,11,2022,25/11/2022,EA H5N1,Passeriformes,Common raven,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Alaska,Sitka,25,11,2022,25/11/2022,EA H5N1,Passeriformes,Common raven,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Alaska,Sitka,17,11,2022,17/11/2022,EA H5N1,Passeriformes,Common raven,Wild bird,Morbidity/Mortality,Morbidity/Mortality,FL FWCC
Nevada,Humboldt,17,11,2022,17/11/2022,EA H5N1,Accipitriformes,Cooper's hawk,Wild bird,Morbidity/Mortality,Morbidity/Mortality,FL FWCC
Arizona,Maricopa,15,11,2022,15/11/2022,EA H5N1,,Dalmatian pelican,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,FL FWCC
Florida,Orange,17,11,2022,17/11/2022,EA H5N1,Suliformes,Double-crested cormorant,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
California,Sacramento,4,11,2022,04/11/2022,EA H5N1,Suliformes,Double-crested cormorant,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Rhode Island,Washington,21,11,2022,21/11/2022,EA H5,Suliformes,Double-crested cormorant,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Florida,Broward,21,11,2022,21/11/2022,EA H5N1,Passeriformes,Fish crow,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Florida,Broward,21,11,2022,21/11/2022,EA H5N1,Passeriformes,Fish crow,Wild bird,Morbidity/Mortality,Morbidity/Mortality,FL FWCC
Florida,Broward,21,11,2022,21/11/2022,EA H5N1,Passeriformes,Fish crow,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Washington,Whatcom,25,11,2022,25/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NC WRC/SCWDS
Michigan,Baraga,8,11,2022,08/11/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,USFWS/USGS
Nevada,Churchill,4,11,2022,04/11/2022,EA H5N1,Anseriformes,Cinnamon teal,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
California,Yolo,4,11,2022,04/11/2022,EA H5N1,Anseriformes,Cinnamon teal,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
California,Merced,8,11,2022,08/11/2022,EA H5N1,Anseriformes,Cinnamon teal,Wild bird,Morbidity/Mortality,Morbidity/Mortality,SCWDS
California,Merced,8,11,2022,08/11/2022,EA H5N1,Anseriformes,Cinnamon teal,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Texas PWD
California,Fresno,9,11,2022,09/11/2022,EA H5N1,Anseriformes,Cinnamon teal,Wild bird,Morbidity/Mortality,Morbidity/Mortality,TX PWD
Oregon,Lake,22,11,2022,22/11/2022,EA H5,Anseriformes,Cinnamon teal,Wild bird,Morbidity/Mortality,Morbidity/Mortality,WA DFW
Maine,York,15,11,2022,15/11/2022,EA H5N1,Anseriformes,Common eider,Wild bird,Morbidity/Mortality,Morbidity/Mortality,WA DFW
Maine,York,15,11,2022,15/11/2022,EA H5N1,Anseriformes,Common eider,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Maine,York,15,11,2022,15/11/2022,EA H5N1,Anseriformes,Common eider,Wild bird,Morbidity/Mortality,Morbidity/Mortality,WI DNR/USGS
Texas,Chambers,3,11,2022,03/11/2022,EA H5N1,Pelecaniformes,Glossy ibis,Wild bird,Morbidity/Mortality,Morbidity/Mortality,GA DNR/SCWDS
Wyoming,Park,16,11,2022,16/11/2022,EA H5N1,Accipitriformes,Golden eagle,Wild bird,Morbidity/Mortality,Morbidity/Mortality,GA DNR/SCWDS
California,Fresno,9,11,2022,09/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Oregon,Klamath,1,11,2022,01/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Oregon,Klamath,1,11,2022,01/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Oregon,Klamath,1,11,2022,01/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Missouri,Jackson,3,11,2022,03/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Louisiana,Cameron,22,11,2022,22/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Louisiana,Cameron,22,11,2022,22/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Texas,Orange,21,11,2022,21/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Texas,Orange,21,11,2022,21/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,FL FWCC
Texas,Orange,21,11,2022,21/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Alaska,Kenai Peninsula,17,11,2022,17/11/2022,EA H5N1,Pelecaniformes,Great blue heron,Wild bird,Morbidity/Mortality,Morbidity/Mortality,GA DNR/SCWDS
California,San Diego,22,11,2022,22/11/2022,EA H5N1,Pelecaniformes,Great egret,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,MD Dept of Ag
California,Fresno,9,11,2022,09/11/2022,EA H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Colorado,Larimer,21,11,2022,21/11/2022,EA H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Anoka,28,11,2022,28/11/2022,EA H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Massachusetts,Plymouth,15,11,2022,15/11/2022,EA H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Massachusetts,Suffolk,15,11,2022,15/11/2022,EA H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Florida,Brevard,3,11,2022,03/11/2022,EA H5N1,Strigiformes,Great horned owl,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
California,Napa,14,11,2022,14/11/2022,EA H5N1,Strigiformes,Great horned owl,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
California,Ventura,14,11,2022,14/11/2022,EA H5N1,Strigiformes,Great horned owl,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
California,Ventura,14,11,2022,14/11/2022,EA H5N1,Strigiformes,Great horned owl,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
South Dakota,Codington,8,11,2022,08/11/2022,EA H5N1,Strigiformes,Great horned owl,Wild bird,Morbidity/Mortality,Morbidity/Mortality,VA DWR/SCWDS
Utah,Box Elder,14,11,2022,14/11/2022,EA H5N1,Strigiformes,Great horned owl,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Wyoming,Laramie,10,11,2022,10/11/2022,EA H5N1,Strigiformes,Great horned owl,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Arizona,Maricopa,22,11,2022,22/11/2022,EA H5N1,,Greater rhea,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,OR DFW
Texas,Orange,21,11,2022,21/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Texas,Orange,21,11,2022,21/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Texas,Orange,21,11,2022,21/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Texas,Orange,21,11,2022,21/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Texas,Orange,21,11,2022,21/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Texas,Orange,21,11,2022,21/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Texas,Orange,21,11,2022,21/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,FL FWCC
Texas,Orange,21,11,2022,21/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,FL FWCC
California,San Diego,25,11,2022,25/11/2022,EA H5N1,Pelecaniformes,Green heron,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,AZ GFD
Texas,Orange,21,11,2022,21/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,FL FWCC
Texas,Orange,21,11,2022,21/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Texas,Orange,21,11,2022,21/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Texas,Orange,21,11,2022,21/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Texas,Orange,21,11,2022,21/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Texas,Orange,21,11,2022,21/11/2022,EA H5N1,Anseriformes,Gadwall,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
